,eventimage,eventtitle,placename,cityname,eventstartdate,eventDescripton
1363,https://images.discotech.me/events/37230173/6535e61f-8324-474b-ab45-eaab1c2c7970.jpg?auto=format%2Ccompress,Special Guest,XS Nightclub,Las Vegas,"Sunday, October 2, 2022 10:30 PM","Bottle Service
Bottle Menu Unavailable Floor Plan
Online pricing for this event is unavailable. Please submit a request and we will get back to you with more details!
Submit Request"
1364,https://images.discotech.me/venue/None/f8292549-c95b-4334-b25c-4b13beba9f1c.jpg?auto=format%2Ccompress,Sunday Night (Monday Morning) Afterhours,Club Ego,Las Vegas,"Monday, October 3, 2022 2:00 AM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 10 pm
Tables 11 - 12
5 GUESTS | $400.00 MIN
Tables 1 - 8
6 GUESTS | $500.00 MIN
Tables 9 - 10
8 GUESTS | $600.00 MIN"
1365,https://images.discotech.me/events/None/5a72e496-b516-4efd-bb4b-af3465cf39bd.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Monday, October 3, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1366,https://images.discotech.me/events/37224717/be5f7033-f82c-43da-b339-d987cb2fd5f2.jpeg?auto=format%2Ccompress,Dive In-dustry Monday,Azilo Ultra Pool,Las Vegas,"Monday, October 3, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1367,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Mondays,Legacy Club,Las Vegas,"Monday, October 3, 2022 4:00 PM",
1368,https://images.discotech.me/events/37228393/7abd806b-ed4a-4ae0-aeae-7a65066dc3ba.jpg?auto=format%2Ccompress,Justin Credible,Jewel,Las Vegas,"Monday, October 3, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1369,https://images.discotech.me/events/None/c6f4dcf1-8d9d-473f-bd56-b88de6b01f36.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Tuesday, October 4, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1370,https://images.discotech.me/events/37224718/192d7174-2bb2-40ac-b5f0-dce2d13146e4.jpeg?auto=format%2Ccompress,Tequila Tuesday,Azilo Ultra Pool,Las Vegas,"Tuesday, October 4, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1371,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Tuesdays,Legacy Club,Las Vegas,"Tuesday, October 4, 2022 4:00 PM",
1372,https://images.discotech.me/events/37185433/6001aa58-11e9-4e17-8a31-7937771ab106.jpg?auto=format%2Ccompress,Apocalyptica - Cell-0 Tour,Brooklyn Bowl,Las Vegas,"Tuesday, October 4, 2022 6:30 PM","Artists
Apocalyptica
Hard Rock / Metal
22 Upcoming Events
Leprous
Rock
16 Upcoming Events"
1373,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3830/a89859e1-cb40-4850-b2d1-f77e43326ba5.jpg,Tuesdays,Foundation Room,Las Vegas,"Tuesday, October 4, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1374,https://images.discotech.me/events/37228405/4776f48c-ab9a-4eaf-9b8f-a04f81890241.jpg?auto=format%2Ccompress,Nghtmre,Omnia,Las Vegas,"Tuesday, October 4, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Heart 2nd Tier
8 GUESTS | $1,000.00 MIN
Main Room Balcony Small
10 GUESTS | $1,500.00 MIN
Small Balcony Table
Heart Dance Floor
10 GUESTS | $1,500.00 MIN
Bachelorette Gold Table Package
8 GUESTS | $1,500.00 MIN
This is for LADIES ONLY
Main Room 3rd Tier
10 GUESTS | $2,000.00 MIN
3rd Tier Main Room Table
Main Room Balcony Large
12 GUESTS | $2,000.00 MIN
Large Balcony Table
Bachelorette Diamond Table Package
10 GUESTS | $2,000.00 MIN
This is for LADIES ONLY
Main Room 2nd Tier
12 GUESTS | $3,000.00 MIN
2nd Tier Main Room Table
Main Room Upper Dance Floor
15 GUESTS | $4,000.00 MIN
Main Room Upper Dance floor Table
Main Room Dance Floor
15 GUESTS | $5,000.00 MIN
Main Room Dance Floor Table"
1375,https://images.discotech.me/events/None/0aacdb3d-a3ad-4323-b8c8-79a908fe9830.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Wednesday, October 5, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1376,https://images.discotech.me/events/37224719/fd37f9de-6c00-4b16-8c87-941896d36cd7.jpeg?auto=format%2Ccompress,Azilo Ultra Pool Wednesday,Azilo Ultra Pool,Las Vegas,"Wednesday, October 5, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1377,https://images.discotech.me/events/37230730/9de41c3e-da64-4083-8557-1eb65488b3ea.jpg?auto=format%2Ccompress,Yo Yolie,Liquid,Las Vegas,"Wednesday, October 5, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1378,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Wednesdays,Legacy Club,Las Vegas,"Wednesday, October 5, 2022 4:00 PM",
1379,https://images.discotech.me/events/37233559/3b56b9db-0059-4ace-a693-385573cae751.jpg?auto=format%2Ccompress,Metal Blade 40th Anniversary with Killswitch Engage,House of Blues,Las Vegas,"Wednesday, October 5, 2022 6:30 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1380,https://images.discotech.me/events/None/9ab2585c-d3f8-455e-89f2-8b1d909b192d.jpg?auto=format%2Ccompress,Aerosmith: Deuces Are Wild,Park Theater at Park MGM,Las Vegas,"Wednesday, October 5, 2022 8:00 PM","Artists
Aerosmith
Pop, Rock
17 Upcoming Events"
1381,https://images.discotech.me/events/37205296/f895c253-6710-492d-bc1d-dbeaa2a0c3c5.jpg?auto=format%2Ccompress,Katy Perry: PLAY,The Theatre at Resorts World,Las Vegas,"Wednesday, October 5, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1382,https://images.discotech.me/events/None/b3c4c8c1-bb75-4aaf-9fd3-a2e3e827e8ef.jpg?auto=format%2Ccompress,Miranda Lambert: Velvet Rodeo The Las Vegas Residency,Zappos Theater,Las Vegas,"Wednesday, October 5, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1383,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3826/14eb35f1-8871-40b3-a3f0-0b56150f716c.jpg,Wednesdays,Foundation Room,Las Vegas,"Wednesday, October 5, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1384,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Wednesday, October 5, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
1385,https://images.discotech.me/events/37228478/cd034cf5-efa9-4d95-a78d-94bdfdb4a20f.jpg?auto=format%2Ccompress,LEMA - Lowkey in the Library on Wednesdays,Marquee Nightclub,Las Vegas,"Wednesday, October 5, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1386,https://images.discotech.me/events/37224612/c5ce5d24-ba0d-4650-92cd-77a530a8a76d.jpeg?auto=format%2Ccompress,Otr Wednesdays,On the Record,Las Vegas,"Wednesday, October 5, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1387,https://images.discotech.me/events/37230923/b786e5fa-f20e-4db2-af10-343f549bdcc7.jpeg?auto=format%2Ccompress,Special Guest,EBC at Night,Las Vegas,"Wednesday, October 5, 2022 10:30 PM","Tickets
Use promo code DISCO to get a discount on your tickets!
View Tickets"
1388,https://images.discotech.me/events/None/9573cf38-594c-48e4-af6e-5cb85723a50c.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Thursday, October 6, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1389,https://images.discotech.me/venue/None/c5ee8135-2b96-4c77-a3fc-c3906fcce0cc.jpg?auto=format%2Ccompress,Thirsty Thursday,Azilo Ultra Pool,Las Vegas,"Thursday, October 6, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
